family,feature,game_year,n_pitchers,median,sd,sd_lo,sd_hi,iqr,iqr_lo,iqr_hi,robust_cv,robust_cv_lo,robust_cv_hi,mad,mad_lo,mad_hi
CU,release_side_arm,2023,173,1.67,0.6631023184769137,0.590805656655769,0.725908545788816,0.8849999999999998,0.7397499999999998,1.02,0.3817473053892215,0.33045903614457817,0.4591277419354836,0.6375179999999999,0.5337360000000001,0.756126
CU,release_side_arm,2024,175,1.74,0.6649606850360991,0.5915023936571615,0.7275823441445165,0.9249999999999998,0.77,1.0750000000000002,0.391951724137931,0.33583370530595236,0.46011724137931015,0.6819959999999999,0.5633879999999998,0.785778
CU,release_side_arm,2025,190,1.79,0.6874674220781846,0.6118181656789622,0.7590166758678378,0.9150000000000003,0.7774375000000003,1.0549999999999997,0.3644379888268156,0.3085202899031107,0.4486809542949592,0.6523439999999999,0.570801,0.7747511624999999
CU,arm_angle,2023,173,45.3,10.30377815659427,9.109121091086896,11.288261880167015,13.300000000000004,9.798750000000004,16.551250000000003,0.21273509933774834,0.16364238410596027,0.27652988764044933,9.636899999999999,7.412999999999999,12.453839999999998
CU,arm_angle,2024,175,45.5,10.388440130334462,9.213722550441407,11.526944808429889,11.775000000000006,9.648749999999998,14.400625000000005,0.19224923076923073,0.15413874761742669,0.2306447692307692,8.747339999999998,7.114626749999996,10.3782
CU,arm_angle,2025,190,44.2,10.5537032484166,9.440363336118192,11.522868158884245,13.724999999999994,11.698750000000002,15.900312499999998,0.22809230769230757,0.1804031677583697,0.27211573189070726,10.081679999999995,8.264568374999993,11.714393249999995
FC,release_speed,2023,162,88.7,2.718578496895939,2.3317303295980327,3.1032728254088195,3.174999999999983,2.5,3.875,0.026743630214205324,0.02090524534686971,0.03252984907716739,2.3721600000000125,1.8532499999999998,2.8910699999999836
FC,release_speed,2024,161,89.6,2.6428229601616833,2.251950371695719,3.0360947033270507,3.4000000000000057,2.7487500000000002,3.8499999999999943,0.02812968749999981,0.023165624999999856,0.03233859060402689,2.520419999999983,2.075639999999987,2.891070000000004
FC,release_speed,2025,169,89.8,2.6006009598190736,2.2495112506558272,2.9438302227028466,3.3500000000000085,2.6500000000000057,3.9000000000000057,0.026416035634744015,0.021438559084167544,0.032269116194533695,2.3721600000000125,1.9273799999999957,2.891070000000004
FC,ivb,2023,162,7.14,3.120799498527084,2.7132539896789627,3.5135742552116596,3.674999999999999,2.879999999999998,4.409999999999999,0.36130588235294103,0.30154576271186445,0.4641555522817102,2.579723999999999,2.1349439999999977,3.291372000000001
FC,ivb,2024,161,7.92,2.962131209846692,2.5758659247738787,3.3269168697521114,3.6000000000000014,2.76,4.2,0.3369545454545456,0.25482187500000003,0.40434545454545456,2.668680000000001,1.957032000000003,3.2024159999999986
FC,ivb,2025,169,8.16,2.99906777570064,2.5989461676775925,3.38027962334324,3.6599999999999993,3.0,4.319999999999999,0.32704411764705876,0.27933043478260844,0.39245294117647056,2.6686799999999997,2.312855999999998,3.202416
FC,hb_arm,2023,162,-2.64,2.4796741977493992,2.1048350039348724,2.836627786884423,2.8649999999999993,2.4,3.4050000000000002,0.8255386363636361,0.5930399999999999,0.9883999999999998,2.1794219999999993,1.7791199999999998,2.490768
FC,hb_arm,2024,161,-2.4000000000000004,2.417114386313097,2.0632200276919206,2.7869163575974105,3.12,2.6384999999999996,3.5999999999999996,0.96369,0.7090695652173914,1.2355,2.3128560000000005,1.957031999999999,2.66868
FC,hb_arm,2025,169,-1.92,2.1297001324761213,1.9021985793288994,2.345631283106041,2.9399999999999995,2.4000000000000004,3.4800000000000004,1.2046124999999996,0.8721176470588234,1.386948387096774,2.312855999999999,1.601208,2.6686799999999997
FC,release_spin_rate,2023,162,2371.0,184.077171112695,162.9370788713375,201.19296955981494,244.125,187.4875,313.509375,0.07878852804723745,0.05872971885618321,0.09574483648255813,186.80759999999998,137.51115,229.07096624999997
FC,release_spin_rate,2024,161,2405.5,185.93996951489143,167.07679449635077,203.6891110839213,265.5,198.0,303.0,0.07858303886925795,0.06269354611012698,0.09446991869754462,189.0315,150.4839,226.13356499999995
FC,release_spin_rate,2025,169,2398.0,178.31733918435918,159.99380733124204,194.68245402717676,234.0,206.975,283.5125,0.07481009174311927,0.06318511581795391,0.0907905303030303,179.3946,151.9665,214.97699999999998
FC,release_extension,2023,162,6.35,0.37350063210640166,0.33289849962301404,0.41232680927349713,0.5,0.39999999999999947,0.6000000000000005,0.05837007874015748,0.04633124999999983,0.07059999999999995,0.37065,0.29651999999999895,0.44477999999999973
FC,release_extension,2024,161,6.4,0.40379459832909054,0.35321351954615493,0.44691713793834814,0.5,0.39999999999999947,0.7000000000000002,0.06949687499999996,0.04561846153846157,0.07059999999999995,0.44477999999999973,0.29652000000000023,0.444780000000001
FC,release_extension,2025,169,6.4,0.3631132408731187,0.32587322570259086,0.39832837100592533,0.5,0.39999999999999947,0.6000000000000005,0.04633125000000003,0.04633124999999983,0.07059999999999995,0.29652000000000023,0.29651999999999895,0.44477999999999973
FC,release_pos_z,2023,162,5.86,0.4415930888706626,0.37564849024563374,0.5155351449914852,0.49124999999999996,0.4199374999999999,0.6400624999999996,0.06957593856655298,0.05173217682370822,0.08173791348600491,0.4077150000000005,0.30393300000000006,0.4818449999999996
FC,release_pos_z,2024,161,5.79,0.4311368854263751,0.3762799355713781,0.4840040312533201,0.5099999999999998,0.41500000000000004,0.5999999999999996,0.06401554404145077,0.05248374221242636,0.07708492201039857,0.37065,0.30393300000000006,0.444780000000001
FC,release_pos_z,2025,169,5.82,0.3934555766362156,0.348278717589447,0.43557093981107137,0.5,0.3849999999999998,0.6200000000000001,0.06368556701030927,0.04831801029159529,0.07938615323138251,0.37065,0.28169400000000056,0.45960599999999946
