family,feature,game_year,n_pitchers,median,sd,sd_lo,sd_hi,iqr,iqr_lo,iqr_hi,robust_cv,robust_cv_lo,robust_cv_hi,mad,mad_lo,mad_hi
FC,release_spin_rate,2023,139,2388.0,187.65455382501307,167.61070483599568,206.74443444567984,248.25,185.5,316.50624999999997,0.07946934673366833,0.05777973746006608,0.09919659726621129,189.7728,137.8818,237.21599999999998
FC,release_spin_rate,2024,139,2393.0,187.4848902263439,166.12345938763917,204.9557868669912,255.25,195.74375,306.5,0.07248817384036772,0.06123648816936488,0.09588955223880596,173.46419999999998,146.7774,229.803
FC,release_spin_rate,2025,135,2404.0,180.13561510327324,159.73526127588295,197.6683380092229,233.5,195.9875,294.75624999999997,0.07246485024958403,0.06043355003146299,0.09129464361029102,174.2055,146.0361,216.4596
FC,release_spin_rate,2026,149,2370.0,188.64075377105598,168.9397462528391,205.72094233485475,268.0,215.0,327.5,0.08257518987341772,0.06858669201520912,0.10026858066712044,195.70319999999998,163.08599999999998,240.1812
FC,release_extension,2021,115,6.3,0.36610646478113235,0.3226012288392153,0.4054072329059771,0.5,0.40000000000000036,0.6499999999999995,0.07059999999999995,0.0470666666666667,0.07291475409836061,0.44477999999999973,0.29652000000000023,0.44477999999999973
FC,release_extension,2022,120,6.3,0.38016655645158703,0.3361480404164596,0.4236400258997189,0.5999999999999996,0.40000000000000036,0.6999999999999993,0.07059999999999995,0.0470666666666667,0.08302559999999991,0.44477999999999973,0.29652000000000023,0.5189099999999994
FC,release_extension,2023,139,6.4,0.3544833279265991,0.3144983476587442,0.39305714710708545,0.39999999999999947,0.2999999999999998,0.551249999999993,0.04633125000000003,0.04561846153846157,0.07059999999999995,0.29652000000000023,0.29651999999999895,0.44477999999999973
FC,release_extension,2024,139,6.4,0.4101322673198286,0.36045869070407377,0.45719910874889175,0.6000000000000005,0.39999999999999947,0.7000000000000002,0.06949687499999996,0.04633125000000003,0.08045116279069758,0.44477999999999973,0.29652000000000023,0.5189099999999994
FC,release_extension,2025,135,6.4,0.3733596887167268,0.33253129048020647,0.4106468614949335,0.5,0.39999999999999947,0.7000000000000002,0.06949687499999996,0.04561846153846157,0.07059999999999995,0.44477999999999973,0.29652000000000023,0.444780000000001
FC,release_extension,2026,149,6.4,0.3639584629358251,0.32213315769533846,0.40547032874906314,0.5,0.39999999999999947,0.6000000000000005,0.06949687499999996,0.04561846153846157,0.07059999999999995,0.44477999999999973,0.29652000000000023,0.444780000000001
FC,release_pos_z,2021,115,5.89,0.4176795986633631,0.35997801467591173,0.475906748786342,0.6500000000000004,0.5,0.7599999999999998,0.0830658743633277,0.06292869269949067,0.09485046323266384,0.4892580000000001,0.37065,0.5633879999999998
FC,release_pos_z,2022,120,5.9125,0.4205731300298216,0.3676630988081809,0.47204662663514996,0.5887500000000001,0.4925000000000006,0.6962812499999999,0.07836152219873149,0.06326261089987324,0.09367733782645324,0.46331249999999996,0.3705573374999987,0.5523611625000002
FC,release_pos_z,2023,139,5.86,0.4170557884814334,0.3646320514525134,0.46762658557147985,0.5074999999999994,0.4399999999999995,0.6850000000000005,0.07337098976109215,0.055660750853242257,0.08810016977928706,0.429954,0.32617199999999963,0.5189100000000008
FC,release_pos_z,2024,139,5.8,0.42621133804894523,0.36435194776931246,0.486045891231017,0.5175000000000001,0.4249999999999998,0.6050000000000004,0.06646137931034476,0.0533126712328767,0.07735304347826082,0.38547599999999965,0.31134599999999996,0.4447799999999998
FC,release_pos_z,2025,135,5.82,0.4077108600272872,0.35596670116632506,0.45572554994739656,0.54,0.4299999999999997,0.6825000000000001,0.07387525773195876,0.0560432989690721,0.08479341421143827,0.429954,0.32617199999999963,0.4892580000000001
FC,release_pos_z,2026,149,5.71,0.3951924325821277,0.3470567745918506,0.4426265369281227,0.54,0.4300000000000006,0.6199999999999992,0.07010542907180374,0.05662708333333349,0.0823666666666665,0.4003019999999993,0.32617199999999963,0.4744319999999991
FC,release_side_arm,2021,115,1.87,0.7040124811449957,0.6069783398838452,0.7925792754497241,0.9024999999999999,0.6974374999999996,1.0825624999999997,0.37263208556149746,0.27565929648241194,0.4314927179487177,0.6968220000000003,0.5189099999999998,0.81543
FC,release_side_arm,2022,120,1.8874999999999997,0.6648444129925399,0.568926683260937,0.7595244560145438,0.825,0.6475000000000002,1.03253125,0.33775788079470204,0.250411021490164,0.43043893764642266,0.637518,0.4744320000000001,0.7857780000000003
FC,release_side_arm,2023,139,1.8650000000000002,0.6572579376160278,0.5648606856806145,0.748906115659267,0.8350000000000002,0.6799999999999997,1.0001249999999995,0.3299083109919567,0.2688057446808511,0.3991615384615384,0.6152789999999994,0.5040840000000001,0.7487129999999999
FC,release_side_arm,2024,139,1.79,0.6990933513625339,0.6116445431241675,0.7817997094429183,0.9900000000000002,0.8124375,1.175,0.4389821229050279,0.32506203208556156,0.5050615384615383,0.785778,0.5633880000000001,0.8895600000000001
FC,release_side_arm,2025,135,1.98,0.7234835019243087,0.6188434494856918,0.8344420491050147,0.9575,0.7724374999999998,1.1125000000000003,0.351930303030303,0.26686800000000005,0.42360000000000003,0.6968219999999999,0.5485620000000001,0.8154299999999997
FC,release_side_arm,2026,149,1.92,0.7261902449790794,0.634926708554334,0.811818979558386,1.02,0.7799999999999998,1.24,0.38609375,0.29358415841584146,0.4633124999999999,0.7413,0.5782139999999998,0.9117989999999996
FC,arm_angle,2021,115,41.5,10.089688719638056,8.601996272824682,11.515245048900619,13.150000000000006,10.674374999999998,15.775625000000002,0.23578698795180725,0.18532499999999982,0.2822298795180722,9.785160000000001,7.8577799999999955,11.492003249999978
FC,arm_angle,2022,120,40.25,9.992983173711645,8.421572270162347,11.482085035975004,12.787499999999994,10.13750000000001,14.725000000000001,0.23574260869565222,0.18328534608150474,0.28030135198767153,9.488640000000002,7.412999999999999,11.193629999999995
FC,arm_angle,2023,139,41.1,10.089286672371506,8.694977524021265,11.344381110344743,13.149999999999999,9.700000000000003,15.600000000000001,0.23086715328467144,0.170530802574065,0.28119743072660097,9.488639999999997,7.116480000000006,11.416019999999993
FC,arm_angle,2024,139,40.2,11.474301909769796,10.005075718331135,12.802626871076544,13.725000000000001,10.648749999999993,17.60125,0.25078805970149265,0.18598924731182823,0.32601873917060553,10.081680000000006,7.78365000000001,12.75221324999999
FC,arm_angle,2025,135,38.3,10.348092666538511,9.03141054395974,11.546719871564436,12.574999999999996,10.124375,16.1,0.2554872062663186,0.19421867704280144,0.314149764992161,9.785160000000001,7.561259999999991,11.8608
FC,arm_angle,2026,149,36.849999999999994,9.91987303617706,8.81546373945216,10.916104418583458,13.8,11.100000000000001,16.5,0.2856569877883315,0.2260137668017921,0.33546110604291884,10.526460000000013,8.302560000000001,12.379709999999996
FF,release_speed,2021,442,93.7,2.144085979626064,1.9832787855486254,2.2834493732712327,2.5749999999999886,2.200000000000003,2.9749999999999943,0.019778548559231588,0.017386567164179238,0.023734258271077908,1.8532499999999998,1.6308600000000126,2.2239
FF,release_speed,2022,413,94.0,2.3329887704149077,2.1380768783687376,2.521485105776837,2.9000000000000057,2.5999999999999943,3.299999999999997,0.02286989361702132,0.020504042553191444,0.025289552238806103,2.149770000000004,1.9273799999999957,2.3721600000000125
FF,release_speed,2023,431,94.2,2.216699957300504,2.0388584159344227,2.394771542915234,2.9000000000000057,2.5,3.1000000000000085,0.022034394904458687,0.02039555555555551,0.025155461293743284,2.0756400000000084,1.9273799999999957,2.3721599999999916
FF,release_speed,2024,416,94.275,2.2373028490710727,2.050909635742193,2.4291167081413803,3.0250000000000057,2.5,3.4000000000000057,0.02398265712012715,0.02001895672985662,0.02672767762460238,2.2609649999999872,1.8903149999999975,2.520420000000004
FF,release_speed,2025,421,94.5,2.3363017882320314,2.1539852838234723,2.5177394296383215,2.9000000000000057,2.5999999999999943,3.299999999999997,0.023533333333333333,0.02037399577167037,0.026671111111111156,2.2239,1.9273799999999957,2.520419999999983
FF,release_speed,2026,416,94.6,2.222791087824318,2.070373550324521,2.3753633956444618,3.1625000000000085,2.799999999999997,3.5,0.025075687103593994,0.021918057022175374,0.026985162213794173,2.3721599999999916,2.0756400000000084,2.557484999999992
FF,ivb,2021,442,16.44,2.4016607860709644,2.1488431625564743,2.6646797734571335,2.729999999999997,2.3999999999999986,3.0,0.11904087591240876,0.1074347826086956,0.13772937473337812,1.9570320000000003,1.779119999999999,2.2239000000000053
FF,ivb,2022,413,16.380000000000003,2.4799430250623544,2.1998138501968985,2.7608576956612554,3.0,2.6400000000000006,3.299999999999999,0.13576923076923042,0.11817826086956508,0.14716985294117654,2.2238999999999947,1.957031999999995,2.401811999999996
FF,ivb,2023,431,16.080000000000002,2.3250177282043865,2.0744819567003225,2.5774010692171228,2.6099999999999994,2.2792499999999976,2.880000000000001,0.12170597014925341,0.10032631578947351,0.13376842105263168,1.957031999999995,1.6012080000000026,2.1349440000000017
FF,ivb,2024,416,16.020000000000003,2.4041014074673446,2.183080839764878,2.6284471736944153,2.8200000000000003,2.4299999999999997,3.2399999999999984,0.1277146067415726,0.10982222222222245,0.14601363636363623,2.0459879999999933,1.779119999999999,2.312855999999998
FF,ivb,2025,421,16.080000000000002,2.4538307606890566,2.2207557627102483,2.6992835891805993,3.0,2.6400000000000006,3.3599999999999994,0.13277014925373143,0.12080444444444477,0.15489850746268619,2.1349440000000017,1.9570320000000003,2.4907679999999996
FF,ivb,2026,416,16.050000000000004,2.211176295404896,2.0599946206361377,2.3640222454243687,2.8800000000000026,2.5199999999999996,3.24,0.13024710280373863,0.1114736842105264,0.1471282442748092,2.0904660000000055,1.779120000000004,2.312856000000003
FF,hb_arm,2021,442,7.32,3.458325859232747,3.2147767369711167,3.678079983879693,4.6800000000000015,4.08,5.160000000000002,0.48002213114754094,0.41318360655737696,0.5408727610872678,3.513762,3.024504,3.8251080000000024
FF,hb_arm,2022,413,7.5600000000000005,3.542556779459809,3.294953613958105,3.7813320254127416,5.16,4.56,5.76,0.517733333333333,0.4401468749999998,0.5758859504132232,3.914063999999998,3.3803279999999987,4.269888000000001
FF,hb_arm,2023,431,7.68,3.403901975707835,3.1565905709847053,3.6561192206802176,4.319999999999999,3.8400000000000007,4.949999999999999,0.41698125,0.3594181818181818,0.49021451612903205,3.202416,2.846592,3.6494198999999887
FF,hb_arm,2024,416,7.5600000000000005,3.3541180528447274,3.102741453255038,3.613406516122482,4.215,3.8550000000000004,4.695,0.4236,0.3676185322727273,0.4700926829268292,3.202416,2.846592,3.5137619999999985
FF,hb_arm,2025,421,7.68,3.4469844302966957,3.205389402659401,3.6770749304340775,4.499999999999998,3.960000000000001,4.921499999999993,0.4401468749999998,0.38433349462365546,0.478993846153846,3.3803279999999987,3.0245039999999985,3.7361519999999993
FF,hb_arm,2026,416,7.68,3.4098423095498553,3.185356765122764,3.6297191558936444,4.44,4.08,5.039999999999999,0.4401468749999998,0.387234242375081,0.4942000000000005,3.3803279999999987,3.024504,3.7361519999999997
FF,release_spin_rate,2021,442,2280.0,155.28200659168877,144.90344718352145,165.62916087252398,220.125,189.375,235.875,0.07185407894736841,0.062424578970442325,0.07749848651938424,163.82729999999998,142.3296,176.4294
FF,release_spin_rate,2022,413,2270.0,139.90899271871243,130.2029828616214,149.1964111200371,188.0,169.0,208.0,0.06204713656387664,0.05531847129383755,0.06809367650321721,140.84699999999998,126.02099999999999,154.19039999999998
FF,release_spin_rate,2023,431,2273.0,137.78463944188658,128.56951413504856,147.32353057198284,172.75,153.25,204.0,0.05870391553013638,0.05019682420606916,0.06616831454850709,133.434,114.16019999999999,150.4839
FF,release_spin_rate,2024,416,2291.5,142.8982318547945,133.12009061400144,153.0389639829877,198.625,168.24375,212.0,0.0630824787257255,0.05483233475843004,0.06808590912167838,144.55349999999999,125.64108374999999,156.4143
FF,release_spin_rate,2025,421,2320.0,142.70480022533266,132.14120472973275,152.8716644311985,185.0,165.0,205.01249999999993,0.059431810344827585,0.051845523966418276,0.0657656330749354,137.8818,120.0906,152.7078
FF,release_spin_rate,2026,416,2319.75,134.92690878258392,125.01951592132889,144.23046101545728,168.625,146.371875,189.125,0.05352634982217911,0.04689929583894,0.06047555283732374,124.16775,108.97109999999999,139.74431624999994
FF,release_extension,2021,442,6.3,0.40468903421512514,0.37896223326842643,0.430921395865443,0.5,0.5,0.7000000000000002,0.07059999999999995,0.05837007874015748,0.07059999999999995,0.44477999999999973,0.37065,0.444780000000001
FF,release_extension,2022,413,6.4,0.40018842238117225,0.37141737790914336,0.4272899434510254,0.5,0.39999999999999947,0.6000000000000005,0.06949687499999996,0.04633125000000003,0.07059999999999995,0.44477999999999973,0.29652000000000023,0.44477999999999973
FF,release_extension,2023,431,6.5,0.40476676017952073,0.37551141856076165,0.432893047015229,0.5,0.5,0.6000000000000005,0.06842769230769227,0.04561846153846157,0.06949687499999996,0.44477999999999973,0.29652000000000023,0.44477999999999973
FF,release_extension,2024,416,6.5,0.41294556355715756,0.38192514850123754,0.44479824613500174,0.5625,0.41250000000000053,0.6000000000000005,0.06842769230769227,0.04561846153846157,0.06842769230769227,0.44477999999999973,0.29652000000000023,0.44477999999999973
FF,release_extension,2025,421,6.5,0.41988338689528687,0.3922021797016129,0.44543399819349755,0.5999999999999996,0.5,0.7000000000000002,0.06842769230769227,0.06842769230769227,0.06949687499999996,0.44477999999999973,0.44477999999999973,0.44477999999999973
FF,release_extension,2026,416,6.5,0.38894073178389676,0.3609272046614936,0.41691295755178165,0.5,0.40000000000000036,0.5999999999999996,0.04561846153846157,0.04561846153846157,0.06842769230769227,0.29652000000000023,0.29652000000000023,0.44477999999999973
FF,release_pos_z,2021,442,5.9275,0.48666535120192805,0.4150187483618872,0.5682454955501679,0.5475000000000003,0.47496874999999966,0.5975000000000001,0.06690771826233659,0.058901093775367806,0.07369439248051186,0.3965955000000001,0.34841100000000047,0.4373669999999999
FF,release_pos_z,2022,413,5.88,0.5398719413667101,0.46330040889031754,0.6225157864747678,0.54,0.47999999999999954,0.6200000000000001,0.06807857142857132,0.0580916524701875,0.07762969957081538,0.4003019999999993,0.34099800000000063,0.45219300000000084
FF,release_pos_z,2023,431,5.87,0.5013789604440286,0.43149762116066503,0.5804605403591484,0.5550000000000006,0.4950000000000001,0.6200000000000001,0.06819454855195922,0.06071823304707787,0.07869965753424647,0.40030200000000066,0.3558240000000003,0.45960600000000074
FF,release_pos_z,2024,416,5.8475,0.49616894675671896,0.43290052374990556,0.5651044242195251,0.5324999999999998,0.4800000000000004,0.6037812499999996,0.06909080803762291,0.06030915254237271,0.07655481106475007,0.40400849999999994,0.355823999999999,0.44487266250000046
FF,release_pos_z,2025,421,5.88,0.46487939668993983,0.4173447487136476,0.5148237307669558,0.5450000000000008,0.47000000000000064,0.6101249999999996,0.0655571428571428,0.057796271186440554,0.07590102389078493,0.38547599999999965,0.3409979999999993,0.44477999999999973
FF,release_pos_z,2026,416,5.84,0.42671168693011363,0.39300504160735616,0.45926437724797625,0.5424999999999995,0.47250000000000103,0.6000000000000005,0.06917953767123299,0.06082461538461544,0.07703458262350929,0.4040085000000006,0.3558240000000003,0.45219299999999957
FF,release_side_arm,2021,442,1.78,0.6997794841250747,0.6519765554426433,0.7446014723924955,0.9274999999999998,0.78121875,1.0875,0.39563764044943805,0.3261464379310343,0.46041260848126225,0.7042349999999997,0.5782140000000001,0.8118161624999997
FF,release_side_arm,2022,413,1.77,0.710372547874553,0.6579565040940576,0.7611393791884591,0.9199999999999999,0.8200000000000001,1.02,0.38530847457627115,0.34149775280898864,0.4415553343399481,0.6819959999999999,0.6078659999999998,0.770952
FF,release_side_arm,2023,431,1.8,0.7116444106616937,0.6571944655420918,0.7681252454457769,0.97,0.855,1.0699999999999998,0.4035966666666666,0.35380227272727266,0.4464647727272727,0.726474,0.6375179999999999,0.8006039999999996
FF,release_side_arm,2024,416,1.85,0.7524711751358544,0.6952014012814878,0.8039582028297269,0.9725000000000001,0.8849999999999998,1.0725,0.3906851351351349,0.35221988950276256,0.445613523170098,0.7227674999999997,0.6523439999999999,0.800604
FF,release_side_arm,2025,421,1.85,0.6979407662544611,0.6422158406819033,0.7515886393179995,0.9299999999999997,0.81,1.0,0.3726535135135137,0.3069413058968058,0.40508196721311474,0.6894090000000004,0.5930399999999998,0.7413
FF,release_side_arm,2026,416,1.8450000000000002,0.7330590984347449,0.6816526460834815,0.7852062038796115,0.9549999999999998,0.8599999999999999,1.0799999999999998,0.3897349593495935,0.352595533597818,0.4405551173620457,0.7190610000000001,0.6486375,0.8080169999999999
FF,arm_angle,2021,442,43.5,11.389353851627899,10.09046739503483,12.816782526915189,14.087499999999999,12.5,15.299999999999997,0.2419875862068966,0.21108185124825246,0.2619400013158601,10.526460000000002,9.340379999999996,11.341890000000003
FF,arm_angle,2022,413,40.8,12.393160057318102,10.921837736147198,13.927852639274349,13.799999999999997,12.399999999999999,15.249999999999993,0.250733823529412,0.22452836538461549,0.28073985148514846,10.229940000000008,9.192120000000005,11.341889999999998
FF,arm_angle,2023,431,41.3,11.492974876431209,10.165773405740072,12.898964372538394,13.049999999999997,11.975000000000001,14.925000000000004,0.23333898305084744,0.2133497560975609,0.26729567307692303,9.636899999999999,8.8956,10.971239999999998
FF,arm_angle,2024,416,40.849999999999994,12.0138312705798,10.888456726443817,13.25807603211928,13.350000000000001,11.524687499999999,15.175624999999993,0.24226083231334164,0.20498259495765322,0.27359700748129673,9.896355000000005,8.524949999999995,11.119499999999999
FF,arm_angle,2025,421,40.4,11.817799667583923,10.74800849163828,12.902301576585478,14.0,12.600000000000001,16.099999999999994,0.26055594059405945,0.2329271820448877,0.2957990349127181,10.526460000000002,9.340380000000005,12.009059999999991
FF,arm_angle,2026,416,40.275,11.194132265700508,10.378668336091652,11.964519468758054,14.249999999999993,12.649999999999999,15.800625,0.2622849162011173,0.23110016527924787,0.2889545630462867,10.563525,9.414510000000002,11.638410000000002
FS,release_speed,2021,24,85.80000000000001,2.909317085811909,1.9766780309833516,3.6467467844357135,3.7124999999999915,1.9500000000000024,5.5874999999999915,0.0328314685314685,0.018207368421052705,0.047770771001150694,2.8169399999999976,1.5567300000000062,4.151279999999995
FS,release_speed,2022,26,87.85,3.1348125940795892,2.1485493257529846,4.034702866589393,3.8874999999999886,2.299999999999997,5.650000000000006,0.03206533864541842,0.016714533464598186,0.04868015304771127,2.816940000000008,1.4826,4.225410000000002
FS,release_speed,2023,40,86.7,3.3272281429719555,2.364769825120408,4.30418503752262,3.9749999999999943,2.9000000000000057,5.5378125000000065,0.03420069204152249,0.024568800000000047,0.04844567741464966,2.9652,2.149770000000004,4.153133249999995
FS,release_speed,2024,52,86.0,3.094563391938675,2.2931178548711597,3.8607684212122573,4.25,2.450000000000003,4.9634375,0.032755116279069865,0.021840521378557316,0.042803328821154556,2.816940000000008,1.853250000000021,3.7064999999999997
FS,release_speed,2025,63,86.9,3.1764121606034847,2.483548840732159,3.816054835023629,4.099999999999994,3.049374999999997,5.1506250000000025,0.0358280782508632,0.02626070823529407,0.046182893737182554,3.1134600000000123,2.296176749999996,4.003020000000004
FS,release_speed,2026,48,86.45,3.6061167499381384,2.773304222061091,4.330942521642159,4.737499999999997,3.2746874999999913,6.351249999999988,0.04201700404858304,0.028070574906053674,0.05462659758203804,3.632370000000004,2.3721600000000125,4.744320000000004
FS,ivb,2021,24,4.14,2.4114712269195477,1.8368491861707992,2.8452070867278882,3.615,1.7400000000000007,5.385374999999998,0.7305565217391303,0.2888181818181819,1.0043419354838707,3.0245039999999994,1.3343400000000005,4.091976
FS,ivb,2022,26,3.78,2.5503284856299167,1.7937266028993477,3.1911212897791668,2.94,1.4092499999999997,5.07,0.6118666666666667,0.28338184837728203,0.8721176470588234,2.312856,1.156428,3.6471960000000005
FS,ivb,2023,40,3.06,2.4733017483642263,1.8970338399362747,2.909844960116474,2.5499999999999994,1.4699999999999998,4.2,0.6686235294117645,0.322304347826087,1.1337529411764704,2.0459879999999995,0.8895600000000001,3.380328
FS,ivb,2024,52,2.4000000000000004,2.9894227563677895,2.452259092668169,3.421473631713192,4.364999999999999,3.0,5.5200000000000005,1.3899374999999996,0.7152894736842105,2.1621249999999996,3.3358499999999993,2.223899999999999,4.315477949999995
FS,ivb,2025,63,3.0,3.68606592828313,3.070067891989149,4.2146300827494825,5.07,3.9000000000000004,6.66,1.423296,0.8669038181818179,2.774579999999981,4.269888,2.6686799999999997,4.89258
FS,ivb,2026,48,1.95,3.3881813517491097,2.64685196375355,3.9795185467517737,4.65,2.4146250000000005,5.4,1.391363076923077,0.7734659739130434,2.5349385483870956,2.713158,1.4232960000000006,4.625711999999999
FS,hb_arm,2021,24,11.459999999999999,3.037589504854137,1.8641795382010364,3.8579830444893464,2.910000000000002,1.0649999999999977,5.176499999999993,0.15524607329842946,0.06563593749999985,0.4127288324252635,1.7791200000000016,0.7561259999999983,4.714668000000002
FS,hb_arm,2022,26,11.94,3.005781198854071,1.994314267555346,3.6521461265820836,2.280000000000001,1.1700000000000017,6.78,0.12665427135678398,0.0780315789473686,0.3498263562366986,1.5122520000000006,0.9340379999999984,3.9151759499999943
FS,hb_arm,2023,40,10.71,3.1848352209518445,2.6091755987441045,3.632736157769073,5.085000000000002,2.880000000000001,7.2157499999999954,0.3779176470588235,0.1872270197368421,0.5090855421686746,4.047498,2.134943999999999,5.070492
FS,hb_arm,2024,52,10.2,2.8301576471448207,2.362662197257857,3.216890226523769,4.3050000000000015,2.7600000000000016,5.43,0.34012588235294117,0.21439845851391018,0.4313675654101996,3.4692839999999996,2.089354049999999,4.269888
FS,hb_arm,2025,63,10.8,3.0335834538427604,2.371351898122691,3.638086929104762,3.660000000000002,2.8500000000000014,5.1,0.26357333333333327,0.18727578947368415,0.35786896551724134,2.846592,2.134943999999999,3.7361519999999993
FS,hb_arm,2026,48,11.34,3.2470783102955014,2.428267005775222,4.010862277622358,3.780000000000001,2.759999999999998,5.159999999999998,0.2510222222222223,0.1719510309278351,0.3479689337101746,2.846592000000001,2.0015099999999992,3.826219949999994
FS,release_spin_rate,2021,24,1457.25,274.99657359525486,204.60728920618254,329.5528727496869,511.625,167.06875,563.5,0.17041379310344829,0.07847866097082783,0.29997698382850696,248.3355,120.08133375,402.89655
FS,release_spin_rate,2022,26,1423.75,255.88007181851063,188.39546312179831,316.99639462249746,394.0,211.625,493.50624999999997,0.18041120280948197,0.0755802395022061,0.27510907631986736,256.86044999999996,117.088335,366.2207324999999
FS,release_spin_rate,2023,40,1333.5,280.6336511429913,231.3258536168371,318.52435740071473,455.625,290.346875,611.625,0.26878031496062993,0.16645411997552229,0.3457107998603456,358.41855,217.2009,455.15819999999997
FS,release_spin_rate,2024,52,1272.5,348.5607447206025,291.7111508482375,398.4272637211526,553.5,373.490625,668.8906249999999,0.33351218074656186,0.21411520793140754,0.39707632277834526,424.39425,282.05538375,505.19595
FS,release_spin_rate,2025,63,1384.5,336.0600070538204,277.7202483278983,388.36702633088595,499.75,382.5,615.25,0.2703911159263272,0.19714128101876752,0.3419743073047859,374.3565,277.9875,451.52582999999953
FS,release_spin_rate,2026,48,1458.25,336.16469230811543,263.4521083100248,398.0731768901195,488.5,338.9875,554.878125,0.22418193039602263,0.1204417654364473,0.3204151059025261,326.9133,187.91955,424.4127824999999
FS,release_extension,2021,24,6.3,0.3599265222920858,0.28778498082584447,0.40430204665266806,0.625,0.39999999999999947,0.8249999999999993,0.07059999999999995,0.03675867768595039,0.09565161290322566,0.44477999999999973,0.2223900000000005,0.5930399999999998
FS,release_extension,2022,26,6.45,0.34409859946510396,0.267178991243829,0.3942725757557875,0.5625,0.27499999999999947,0.7506249999999965,0.057465116279069764,0.022463636363636484,0.09266249999999986,0.37065,0.14825999999999948,0.5930399999999991
FS,release_extension,2023,40,6.5,0.3960360479578232,0.31274957930486835,0.4628804739509664,0.5,0.39999999999999947,0.7000000000000002,0.06842769230769227,0.03395267175572527,0.08985454545454533,0.44477999999999973,0.2223900000000005,0.5930399999999991
FS,release_extension,2024,52,6.6,0.4237694010650541,0.3398928828601483,0.5011839079730254,0.5,0.3249999999999993,0.7000000000000002,0.06739090909090906,0.033695454545454626,0.08045116279069758,0.44477999999999973,0.2223900000000005,0.5189100000000001
FS,release_extension,2025,63,6.6,0.42022596510824045,0.35943147917683327,0.47014857360761647,0.6000000000000005,0.40000000000000036,0.8000000000000007,0.06739090909090925,0.04425671641791048,0.09123692307692315,0.444780000000001,0.29652000000000023,0.5930400000000005
FS,release_extension,2026,48,6.5,0.4007915483742477,0.33020467553499333,0.4618936432219551,0.5249999999999995,0.39999999999999947,0.7250000000000005,0.06842769230769227,0.04492727272727277,0.08985454545454533,0.44477999999999973,0.29652000000000023,0.5930399999999991
FS,release_pos_z,2021,24,5.9825,0.33096853642219415,0.2373541885624787,0.40241855433400503,0.47750000000000004,0.24374999999999947,0.7075000000000005,0.05576013372335982,0.019161227786752628,0.08300516795865615,0.33358500000000013,0.11860799999999878,0.48564416249999903
FS,release_pos_z,2022,26,5.915,0.35847459946492505,0.24144050664689096,0.45824134753433304,0.46499999999999986,0.23999999999999932,0.6799999999999997,0.06015621301775142,0.02955348837209305,0.08893287091645481,0.35582399999999964,0.17791200000000015,0.5300294999999998
FS,release_pos_z,2023,40,5.955,0.38581739735600845,0.2911686682918706,0.46367768319032016,0.4299999999999997,0.2999374999999998,0.6299999999999999,0.057884886649874144,0.03768275000000007,0.08401399999999996,0.3447045000000005,0.22239000000000114,0.496671
FS,release_pos_z,2024,52,5.73,0.40410693296824474,0.30752914243111257,0.4831110860358325,0.46499999999999986,0.3174687499999999,0.6924999999999999,0.06209842931937155,0.042396707105719474,0.09177145985177922,0.355823999999999,0.24462900000000135,0.526323
FS,release_pos_z,2025,63,5.8,0.3896125992194787,0.30391254564575054,0.47408785005299664,0.4449999999999994,0.33999999999999986,0.6399999999999997,0.05623655172413787,0.043350877192982404,0.08109194444444416,0.32617199999999963,0.2520419999999999,0.45997664999999865
FS,release_pos_z,2026,48,5.805,0.40233472004085674,0.28519746061177603,0.5045035470192576,0.442499999999999,0.33000000000000007,0.5875000000000004,0.053634108527131776,0.041996113297124854,0.07711564908028824,0.31134599999999996,0.24462900000000004,0.4484864999999996
FS,release_side_arm,2021,24,1.72,0.6115370276867003,0.4325737131265975,0.7369936509559328,0.7862500000000001,0.41993750000000013,1.1275,0.32324127906976746,0.13476278120184906,0.5859036862527709,0.555975,0.25204200000000004,0.8821469999999996
FS,release_side_arm,2022,26,1.8,0.5711104231097655,0.4374582802722435,0.6820507825363482,0.9400000000000004,0.4675,1.25375,0.4694899999999998,0.18378955150842496,0.5467806433189653,0.8450819999999997,0.3335849999999998,0.9266250000000001
FS,release_side_arm,2023,40,1.755,0.595132769069653,0.47344118601230994,0.690683337854759,0.7949999999999997,0.5349999999999999,1.1162499999999997,0.3653700854700853,0.22107189900426732,0.4918548586097521,0.6412244999999996,0.392889,0.8302559999999997
FS,release_side_arm,2024,52,1.975,0.6840235358426836,0.531036728019678,0.8157679936980702,0.82375,0.6300000000000001,1.150187499999999,0.3640815189873418,0.19621967416018776,0.4863672636815919,0.7190610000000001,0.4003019999999998,0.8747339999999998
FS,release_side_arm,2025,63,1.97,0.6492526524061539,0.5295135645227044,0.7598425980493055,0.8624999999999998,0.6299999999999999,1.1075624999999998,0.31985025380710663,0.21422889908256876,0.4274509090909092,0.630105,0.4447800000000004,0.800604
FS,release_side_arm,2026,48,1.84,0.6254525223490316,0.4929137683073847,0.7281055626178172,0.8525,0.5349374999999997,1.1075624999999998,0.3505059782608694,0.18980144927536233,0.44966386810730236,0.6449309999999997,0.38547599999999965,0.8154299999999997
FS,arm_angle,2021,24,43.05,6.166229910111026,4.037817840827274,7.9313715895971235,7.849999999999994,4.599687500000002,11.5625,0.14980975609756078,0.06490645161290329,0.19519052680316032,6.449309999999991,2.8169399999999976,8.599079999999995
